answer,answer_id,p_before_answer,p_after_emb_answer,p_after_ce_answer,delta_p_emb_answer,delta_p_ce_answer,cos_sim_answer,rho_emb,rho_ce
Germany,2762,0.999627947807312,0.999627947807312,0.9996280670166016,0.0,1.1920928955078125e-07,0.9999998807907104,,-0.4282508250825082
Ireland,3163,0.9990618824958801,0.9990618824958801,0.9990629553794861,0.0,1.0728836059570312e-06,1.0,,-0.4175697569756976
Malaysia,6027,0.9886428713798523,0.9886433482170105,0.9887925982475281,4.76837158203125e-07,0.00014972686767578125,1.0,-0.46717952103764004,-0.46739873987398733
Hungary,5872,0.0006688153371214867,0.0006838602712377906,0.0025632749311625957,1.504493411630392e-05,0.001894459594041109,1.0,0.08016801680168015,0.10193819381938192
Peru,7304,0.7374804615974426,0.7499544024467468,0.819066047668457,0.0124739408493042,0.0815855860710144,1.0,-0.4799879987998799,-0.4799879987998799
Iran,4238,4.86189492221456e-07,4.861913680542784e-07,3.59232376467844e-06,1.8758328224066645e-12,3.106134272456984e-06,1.0,0.3161763831575733,0.3135673567356735
France,2605,0.9802969694137573,0.980299711227417,0.9807330369949341,2.7418136596679688e-06,0.0004360675811767578,0.9999998807907104,-0.2719060063198746,-0.27177917791779177
Spain,3577,0.9991912245750427,0.9991912245750427,0.9991920590400696,0.0,8.344650268554688e-07,1.0000001192092896,,-0.4998739873987398
France,2605,0.9983722567558289,0.9983722567558289,0.9983749389648438,0.0,2.682209014892578e-06,0.9999998807907104,,-0.2737833783378337
Poland,3735,0.9982320666313171,0.9982320666313171,0.9982359409332275,0.0,3.874301910400391e-06,1.0,-0.4255343554669638,-0.45437743774377437
Italy,3304,0.1666661947965622,0.1944601684808731,0.35206568241119385,0.027793973684310913,0.18539948761463165,0.9999998807907104,0.07723972397239721,-0.007572757275727572
Spain,3577,0.9951474070549011,0.9951474070549011,0.9951748847961426,0.0,2.7477741241455078e-05,1.0000001192092896,-0.16583805655183223,-0.16476447644764475
Slovenia,10307,0.997458279132843,0.997458279132843,0.9974689483642578,0.0,1.0669231414794922e-05,0.9999998807907104,-0.24805983487295294,-0.28570057005700566
Germany,2762,0.9651691913604736,0.9651961922645569,0.9666157960891724,2.7000904083251953e-05,0.0014466047286987305,0.9999998807907104,-0.334414444689308,-0.33447344734473444
Switzerland,5288,0.999652624130249,0.999652624130249,0.9996527433395386,0.0,1.1920928955078125e-07,1.0,,-0.465070507050705
Poland,3735,0.9999600648880005,0.9999600648880005,0.9999600648880005,0.0,0.0,1.0,,-0.3287598074148424
Norway,5120,0.9998437166213989,0.9998437166213989,0.9998437166213989,0.0,0.0,1.0,,-0.35462346234623465
Nepal,8222,0.6068869233131409,0.623284637928009,0.7210958003997803,0.016397714614868164,0.1142088770866394,0.9999998807907104,-0.27925592559255924,-0.27925592559255924
Iran,4238,0.9999380111694336,0.9999380111694336,0.9999380111694336,0.0,0.0,1.0,,-0.3517643423275617
Japan,2900,0.9997077584266663,0.9997077584266663,0.9997078776359558,0.0,1.1920928955078125e-07,0.9999998807907104,,-0.3318691869186918
Nigeria,7387,0.9961209893226624,0.9961209893226624,0.99614018201828,0.0,1.919269561767578e-05,1.0,-0.31522473126658823,-0.31399939993999393
Belgium,5706,0.9961130619049072,0.9961130619049072,0.9961327314376831,0.0,1.9669532775878906e-05,1.0,-0.3885559983927237,-0.3963756375637563
Bulgaria,8063,0.21956948935985565,0.2505679130554199,0.5140178799629211,0.03099842369556427,0.2944483757019043,1.0,0.18645064506450643,0.18645064506450643
Canada,2710,0.999923586845398,0.999923586845398,0.999923586845398,0.0,0.0,1.0,,-0.13608324133282837
Haiti,12867,0.38603639602661133,0.41115158796310425,0.5787007808685303,0.02511519193649292,0.19266438484191895,1.0,-0.3075667566756675,-0.3075667566756675
France,2605,0.9830958247184753,0.9830983281135559,0.9834457039833069,2.5033950805664062e-06,0.00034987926483154297,0.9999998807907104,-0.28490934566388554,-0.2849684968496849
Syria,7795,0.9967992305755615,0.9967992305755615,0.9968103766441345,0.0,1.1146068572998047e-05,1.0000001192092896,-0.260779540740621,-0.2496609660966096
Switzerland,5288,0.9994322657585144,0.9994322657585144,0.9994327425956726,0.0,4.76837158203125e-07,1.0,,-0.5477827782778277
Italy,3304,0.12260369956493378,0.128292053937912,0.25861555337905884,0.0056883543729782104,0.13601185381412506,0.9999998807907104,-0.4013441344134413,-0.41627362736273615
Slovenia,10307,0.9687143564224243,0.9687345623970032,0.9702357649803162,2.0205974578857422e-05,0.0015214085578918457,0.9999998807907104,-0.4018121812181218,-0.40274827482748277
France,2605,0.9999285936355591,0.9999285936355591,0.9999285936355591,0.0,0.0,0.9999998807907104,,-0.4491669592167478
Nigeria,7387,0.7538127303123474,0.7632875442504883,0.8244320750236511,0.00947481393814087,0.07061934471130371,1.0,-0.2842484248424842,-0.2842484248424842
Rwanda,17591,0.9954610466957092,0.9954610466957092,0.995487630367279,0.0,2.658367156982422e-05,1.0,-0.48536529079022217,-0.49316531653165313
Cyprus,9719,0.9987793564796448,0.9987793564796448,0.9987809062004089,0.0,1.5497207641601562e-06,1.0,,-0.40364836483648364
Switzerland,5288,0.7593115568161011,0.7696847915649414,0.8328765034675598,0.010373234748840332,0.07356494665145874,1.0,-0.3749774977497749,-0.3749774977497749
Iraq,5712,0.9946887493133545,0.9946887493133545,0.9947217702865601,0.0,3.3020973205566406e-05,1.0,-0.2740608058222473,-0.2738553855385538
Russia,3607,0.999464213848114,0.999464213848114,0.9994645714759827,0.0,3.5762786865234375e-07,1.0,,-0.35320732073207317
Germany,2762,0.9997894167900085,0.9997894167900085,0.9997894167900085,0.0,0.0,0.9999998807907104,,-0.4272067206720671
India,2634,0.9990527033805847,0.9990527033805847,0.9990538954734802,0.0,1.1920928955078125e-06,0.9999999403953552,,-0.36962496249624954
Canada,2710,0.8747785687446594,0.8775641918182373,0.8989580273628235,0.002785623073577881,0.024179458618164062,1.0,-0.2754395439543954,-0.2754395439543954
India,2634,0.9994632601737976,0.9994632601737976,0.9994636178016663,0.0,3.5762786865234375e-07,0.9999999403953552,,-0.35447944794479447
India,2634,0.0005086268065497279,0.0005339490016922355,0.0019148301798850298,2.5322195142507553e-05,0.0014062033733353019,0.9999999403953552,-0.32193219321932187,-0.29326132613261324
Romania,6339,0.9994460940361023,0.9994460940361023,0.999446451663971,0.0,3.5762786865234375e-07,0.9999999403953552,,-0.2958424717759243
Poland,3735,0.9999812841415405,0.9999812841415405,0.9999812841415405,0.0,0.0,1.0,,-0.40421733574899604
Japan,2900,0.9850859642028809,0.9850878119468689,0.9853585958480835,1.8477439880371094e-06,0.0002726316452026367,0.9999998807907104,-0.4603868010091948,-0.4603660366036603
Colombia,7379,0.994385838508606,0.994385838508606,0.9944201111793518,0.0,3.427267074584961e-05,1.0,-0.3936796195790205,-0.39391539153915384
Poland,3735,0.9999052286148071,0.9999052286148071,0.9999052286148071,0.0,0.0,1.0,,-0.3007140714071407
Russia,3607,0.033626291900873184,0.03431609272956848,0.0883353129029274,0.0006898008286952972,0.054709021002054214,1.0,0.49974197419741967,-0.3285568556855686
Spain,3577,0.9937953948974609,0.99379563331604,0.9938462376594543,2.384185791015625e-07,5.08427619934082e-05,1.0000001192092896,-0.4635565276802932,-0.46335433543354326
Italy,3304,0.0005141863948665559,0.0005145087488926947,0.0037752727512270212,3.223540261387825e-07,0.0032610862981528044,0.9999998807907104,0.07960443807186864,0.07735973597359734
Malawi,18137,0.00023133675858844072,0.00023253260587807745,0.001631094259209931,1.1958472896367311e-06,0.0013997574569657445,1.0,0.4193219321932193,0.4193219321932193
India,2634,0.9999507665634155,0.9999507665634155,0.9999507665634155,0.0,0.0,0.9999999403953552,,-0.3218760501407934
Philippines,5137,0.9948363304138184,0.9948364496231079,0.994873583316803,1.1920928955078125e-07,3.725290298461914e-05,1.0,0.0482579840039165,0.047920792079207915
Greece,5483,0.20816877484321594,0.22808508574962616,0.44494369626045227,0.019916310906410217,0.23677492141723633,1.0,0.18937893789378937,-0.17868586858685867
Russia,3607,0.04720428213477135,0.04918494448065758,0.13086597621440887,0.0019806623458862305,0.08366169035434723,1.0,0.059789978997899784,0.024170417041704167
India,2634,0.6937357187271118,0.7284333109855652,0.8048461675643921,0.03469759225845337,0.11111044883728027,0.9999999403953552,-0.20718871887188717,-0.20718871887188717
Netherlands,4549,0.9392025470733643,0.9393266439437866,0.9441083073616028,0.00012409687042236328,0.004905760288238525,0.9999998807907104,-0.296057605760576,-0.296057605760576
Netherlands,4549,0.9998401403427124,0.9998401403427124,0.9998401403427124,0.0,0.0,0.9999998807907104,,-0.22183018301830182
Sweden,4701,9.338255767943338e-05,9.348012827103958e-05,0.0006375480443239212,9.757059160619974e-08,0.0005441654939204454,1.0000001192092896,0.08204020402040202,0.08459645964596459
Iran,4238,1.4742995517735835e-05,1.474372675147606e-05,0.00010889350960496813,7.312337402254343e-10,9.41505131777376e-05,1.0,0.2949852684437653,0.29466546654665465
Egypt,5279,0.9962332844734192,0.9962332844734192,0.996250331401825,0.0,1.704692840576172e-05,1.0,-0.27228238256879117,-0.27087908790879084
Russia,3607,0.9990424513816833,0.9990424513816833,0.9990436434745789,0.0,1.1920928955078125e-06,1.0,,-0.4948454845484548
Iran,4238,0.0032127636950463057,0.0032819369807839394,0.010763906873762608,6.91732857376337e-05,0.007551142945885658,1.0,0.18328232823282326,0.2213381338133813
Finland,6435,0.9971445202827454,0.9971445202827454,0.9971553087234497,0.0,1.0788440704345703e-05,1.000000238418579,-0.48475828576082075,-0.4803600360036003
Sweden,4701,0.5489469170570374,0.5603551268577576,0.6707537174224854,0.011408209800720215,0.121806800365448,1.0000001192092896,-0.4164056405640564,-0.41590159015901584
India,2634,0.9965561628341675,0.9965561628341675,0.9965763688087463,0.0,2.0205974578857422e-05,0.9999999403953552,-0.4134874514470324,-0.41144914491449136
Somalia,14717,0.1245802491903305,0.1313209980726242,0.28482726216316223,0.006740748882293701,0.16024701297283173,1.0,0.3164356435643564,-0.36495649564956495
Australia,2660,0.00036697398172691464,0.0003746868169400841,0.001353539410047233,7.712835213169456e-06,0.0009865653701126575,1.0,-0.12247224722472244,-0.08696069606960695
Turkey,4977,0.9886364340782166,0.9886370301246643,0.9887903928756714,5.960464477539062e-07,0.00015395879745483398,0.9999999403953552,-0.32827178163749493,-0.328064806480648
Colombia,7379,0.9875685572624207,0.9875691533088684,0.9877631068229675,5.960464477539062e-07,0.000194549560546875,1.0,-0.3931628547670944,-0.3942634263426342
Russia,3607,0.9974644184112549,0.9974644184112549,0.9974728226661682,0.0,8.404254913330078e-06,1.0,-0.34084219170489044,-0.3422742274227422
Turkey,4977,0.9998831748962402,0.9998831748962402,0.9998831748962402,0.0,0.0,0.9999999403953552,,-0.40936216430476563
Poland,3735,0.9998493194580078,0.9998493194580078,0.9998493194580078,0.0,0.0,1.0,,-0.34375740701446955
Canada,2710,0.9998674392700195,0.9998674392700195,0.9998674392700195,0.0,0.0,1.0,,-0.3833423342334233
Sweden,4701,0.988358199596405,0.9883586168289185,0.9885216951370239,4.172325134277344e-07,0.00016349554061889648,1.0000001192092896,-0.4556089277216057,-0.4543054305430542
France,2605,0.999467670917511,0.999467670917511,0.9994680285453796,0.0,3.5762786865234375e-07,0.9999998807907104,,-0.44321632163216323
Sweden,4701,0.8588264584541321,0.8601848483085632,0.882224977016449,0.0013583898544311523,0.023398518562316895,1.0000001192092896,-0.4854485448544854,-0.4854485448544854
Turkey,4977,0.9977583885192871,0.9977583885192871,0.9977662563323975,0.0,7.867813110351562e-06,0.9999999403953552,-0.2674181768152251,-0.3175397539753975
Germany,2762,0.9996219873428345,0.9996219873428345,0.9996222257614136,0.0,2.384185791015625e-07,0.9999998807907104,,-0.33813381338133813
Denmark,5842,0.8890878558158875,0.8896414637565613,0.9038643836975098,0.0005536079406738281,0.014776527881622314,0.9999998807907104,-0.15765976597659764,-0.1572277227722772
Peru,7304,0.9987465143203735,0.9987465143203735,0.9987488985061646,0.0,2.384185791015625e-06,1.0,,-0.44595259525952585
Netherlands,4549,0.9848446249961853,0.9848456382751465,0.9850879311561584,1.0132789611816406e-06,0.00024330615997314453,0.9999998807907104,0.10767509053480966,0.10753075307530753
Germany,2762,0.9995359182357788,0.9995359182357788,0.9995360374450684,0.0,1.1920928955078125e-07,0.9999998807907104,,-0.4154815481548154
Australia,2660,0.999355137348175,0.999355137348175,0.9993557333946228,0.0,5.960464477539062e-07,1.0,,-0.24296429642964296
Vietnam,5148,0.0006785159930586815,0.0006789214676246047,0.004973537288606167,4.0547456592321396e-07,0.004295021295547485,1.0,0.2684496503151906,0.26851485148514853
Poland,3735,0.9999361038208008,0.9999361038208008,0.9999361038208008,0.0,0.0,1.0,,-0.47698742262568106
Netherlands,4549,0.19244946539402008,0.21532145142555237,0.4426112473011017,0.022871986031532288,0.2501617670059204,0.9999998807907104,0.4217101710171017,0.4217101710171017
Spain,3577,0.998838484287262,0.998838484287262,0.9988403916358948,0.0,1.9073486328125e-06,1.0000001192092896,-0.10271095268989133,-0.3737173717371737
Libya,12917,0.8623366951942444,0.8630080223083496,0.8810729384422302,0.0006713271141052246,0.01873624324798584,1.0,-0.2681548154815481,-0.2681548154815481
Greece,5483,0.9958183169364929,0.9958184361457825,0.9958375692367554,1.1920928955078125e-07,1.9252300262451172e-05,1.0,-0.21544519705501286,-0.215013501350135
Tunisia,13437,0.40602463483810425,0.4306235909461975,0.6162145733833313,0.02459895610809326,0.21018993854522705,0.9999998807907104,-0.26477047704770473,-0.2641584158415841
Norway,5120,0.8956283330917358,0.8963685631752014,0.9105178117752075,0.0007402300834655762,0.01488947868347168,1.0,-0.4407080708070807,-0.4407080708070807
Ireland,3163,0.9969871640205383,0.9969872832298279,0.996997594833374,1.1920928955078125e-07,1.043081283569336e-05,1.0,-0.516627511274644,-0.5163276327632763
Russia,3607,0.999500036239624,0.999500036239624,0.9995002746582031,0.0,2.384185791015625e-07,1.0,,-0.4315224468139639
Ireland,3163,0.9993607401847839,0.9993607401847839,0.9993610978126526,0.0,3.5762786865234375e-07,1.0,,-0.31357935793579356
Finland,6435,0.0005001564277336001,0.0005162826273590326,0.001673334278166294,1.612619962543249e-05,0.001173177850432694,1.000000238418579,-0.17135313531353133,-0.14645064506450645
Spain,3577,0.9218926429748535,0.9225085377693176,0.9319313764572144,0.0006158947944641113,0.01003873348236084,1.0000001192092896,-0.38520252025202517,-0.38472247224722467
Netherlands,4549,0.988177478313446,0.9881784319877625,0.9883714318275452,9.5367431640625e-07,0.0001939535140991211,0.9999998807907104,-0.209578215294594,-0.20960096009600956
Bolivia,11645,0.0004594642377924174,0.00046289979945868254,0.0013852606061846018,3.43556166626513e-06,0.0009257963392883539,0.9999999403953552,0.01555355535553555,-0.041572157215721564
Argentina,5619,0.9996609687805176,0.9996609687805176,0.9996610879898071,0.0,1.1920928955078125e-07,0.9999998807907104,,-0.3653836345159995
Germany,2762,0.9998519420623779,0.9998519420623779,0.9998519420623779,0.0,0.0,0.9999998807907104,,-0.46346651786922016
Netherlands,4549,0.0075991456396877766,0.007692283019423485,0.05004230886697769,9.313737973570824e-05,0.0424431636929512,0.9999998807907104,-0.001968196819681968,-0.001968196819681968
Netherlands,4549,0.0004821565526071936,0.0004889112897217274,0.002836314495652914,6.754737114533782e-06,0.002354157855734229,0.9999998807907104,0.23541554155415537,0.23615961596159615
Germany,2762,2.105023304466158e-05,2.115882125508506e-05,6.040666630724445e-05,1.08588210423477e-07,3.935643326258287e-05,0.9999998807907104,0.02171017101710171,-0.01600960096009601
Italy,3304,0.0006870931829325855,0.000687821302562952,0.005015949718654156,7.281196303665638e-07,0.004328856710344553,0.9999998807907104,-0.003828382838283828,-0.004716471647164716
Chile,7029,0.33698293566703796,0.36036354303359985,0.5253585577011108,0.02338060736656189,0.18837562203407288,1.0,-0.14351035103510348,-0.14335433543354334
Iraq,5712,0.9973945617675781,0.9973945617675781,0.997405469417572,0.0,1.0907649993896484e-05,1.0,-0.42142517828174714,-0.4187218721872186
Ghana,9701,0.996508777141571,0.996508777141571,0.9965233206748962,0.0,1.4543533325195312e-05,1.0,-0.3608502792459875,-0.36396039603960395
India,2634,0.9999533891677856,0.9999533891677856,0.9999533891677856,0.0,0.0,0.9999999403953552,,-0.282823676272108
France,2605,0.341097354888916,0.3834170401096344,0.5256677269935608,0.042319685220718384,0.18457037210464478,0.9999998807907104,-0.004908490849084907,-0.006936693669366937
India,2634,0.9817299842834473,0.9817360043525696,0.982117235660553,6.020069122314453e-06,0.0003872513771057129,0.9999999403953552,-0.3244044404440444,-0.32450045004500444
Canada,2710,0.9992893934249878,0.9992893934249878,0.999289870262146,0.0,4.76837158203125e-07,1.0,,-0.22835883588358832
Syria,7795,0.9940722584724426,0.9940723776817322,0.994125247001648,1.1920928955078125e-07,5.2988529205322266e-05,1.0000001192092896,-0.2500622575883136,-0.24975697569756972
Venezuela,8326,0.09539008885622025,0.09895059466362,0.21689561009407043,0.0035605058073997498,0.12150552123785019,1.0,0.3972877287728772,-0.40553255325532545
Italy,3304,0.9989668130874634,0.9989668130874634,0.998968243598938,0.0,1.430511474609375e-06,0.9999998807907104,,-0.520996099609961
Greece,5483,0.9962956309318542,0.9962956309318542,0.9963117241859436,0.0,1.609325408935547e-05,1.0,-0.3730944724981227,-0.37598559855985597
Germany,2762,0.992790937423706,0.9927914142608643,0.9928643703460693,4.76837158203125e-07,7.343292236328125e-05,0.9999998807907104,-0.2657989720987248,-0.26678667866786676
India,2634,0.9997162222862244,0.9997162222862244,0.9997163414955139,0.0,1.1920928955078125e-07,0.9999999403953552,,-0.38172217221722166
Benin,21164,7.147953874664381e-05,7.167071453295648e-05,0.00020095509535167366,1.9117578631266952e-07,0.00012947554932907224,1.0000001192092896,-0.030051005100510043,-0.10763876387638763
Nigeria,7387,0.7345952987670898,0.7376949787139893,0.7857492566108704,0.003099679946899414,0.05115395784378052,1.0,-0.1217041704170417,-0.12174017401740174
Netherlands,4549,0.9990589022636414,0.9990589022636414,0.9990600943565369,0.0,1.1920928955078125e-06,0.9999998807907104,,-0.19413141314131413
Pakistan,4501,0.1562817245721817,0.18453800678253174,0.36441487073898315,0.028256282210350037,0.20813314616680145,0.9999998211860657,-0.02797479747974797,-0.015733573357335735
Australia,2660,0.897394597530365,0.8979025483131409,0.9074686169624329,0.0005079507827758789,0.010074019432067871,1.0,-0.4899369936993698,-0.48991299129912985
France,2605,0.8519547581672668,0.8526287078857422,0.8708505630493164,0.0006739497184753418,0.01889580488204956,0.9999998807907104,-0.1627602760276027,-0.16298829882988297
Lithuania,9838,0.0002655905263964087,0.00026403251104056835,0.0013079341733828187,-1.5580153558403254e-06,0.0010423436760902405,0.9999998807907104,-0.2726552655265526,0.27627962796279626
Australia,2660,0.9998900890350342,0.9998900890350342,0.9998900890350342,0.0,0.0,1.0,,-0.14187861349782876
Belgium,5706,0.9585248827934265,0.9585604667663574,0.9607114791870117,3.55839729309082e-05,0.002186596393585205,1.0,-0.3241044104410441,-0.3239003900390039
Romania,6339,0.8054645657539368,0.8141101598739624,0.8565732836723328,0.008645594120025635,0.051108717918395996,0.9999999403953552,-0.4078607860786078,-0.4078607860786078
Iran,4238,1.7484001091361279e-07,1.7484035197412595e-07,1.2918803804495838e-06,3.410605131648481e-13,1.117040369535971e-06,1.0,0.35747807156127986,0.3765976597659766
Netherlands,4549,0.0009943885961547494,0.0010118873324245214,0.005163242109119892,1.7498736269772053e-05,0.0041688536293804646,0.9999998807907104,0.39049504950495045,0.39054305430543046
Sweden,4701,0.00011493787314975634,0.00011495868966449052,0.0008464616839773953,2.081651473417878e-08,0.0007315237889997661,1.0000001192092896,0.2392986477617964,0.23920792079207917
Poland,3735,0.9999359846115112,0.9999359846115112,0.9999359846115112,0.0,0.0,1.0,,-0.41750975097509746
India,2634,0.9981789588928223,0.9981789588928223,0.9981833100318909,0.0,4.351139068603516e-06,0.9999999403953552,-0.34638137090062854,-0.34376237623762373
Canada,2710,0.9995285272598267,0.9995285272598267,0.9995290040969849,0.0,4.76837158203125e-07,1.0,,-0.2273147314731473
Ireland,3163,0.9970625042915344,0.9970625042915344,0.9970734119415283,0.0,1.0907649993896484e-05,1.0,-0.34166427667773486,-0.3443144314431443
Malta,9933,0.0004679719568230212,0.00047310107038356364,0.0013625719584524632,5.129113560542464e-06,0.000894600001629442,1.0000001192092896,-0.07201920192019201,-0.07086708670867087
Netherlands,4549,0.6617613434791565,0.6741162538528442,0.7414206862449646,0.012354910373687744,0.0796593427658081,0.9999998807907104,-0.20958895889588958,-0.20958895889588958
Afghanistan,7041,0.9984738230705261,0.9984738230705261,0.9984763264656067,0.0,2.5033950805664062e-06,0.9999999403953552,,-0.44447644764476446
India,2634,0.4380170404911041,0.48954910039901733,0.6244733333587646,0.05153205990791321,0.18645629286766052,0.9999999403953552,-0.2944614461446144,-0.2944614461446144
India,2634,0.9992666840553284,0.9992666840553284,0.9992675185203552,0.0,8.344650268554688e-07,0.9999999403953552,,-0.24537653765376533
Netherlands,4549,0.3018192648887634,0.3669334352016449,0.5946201086044312,0.06511417031288147,0.2928008437156677,0.9999998807907104,0.29724572457245724,-0.239027902790279
Norway,5120,0.998704195022583,0.998704195022583,0.9987064599990845,0.0,2.2649765014648438e-06,1.0,,-0.41352535253525347
Estonia,10692,0.995822548866272,0.9958226680755615,0.995854377746582,1.1920928955078125e-07,3.1828880310058594e-05,1.0,-0.501398207512408,-0.5082268226822682
Kenya,7938,0.998236894607544,0.998236894607544,0.9982411861419678,0.0,4.291534423828125e-06,1.0000001192092896,-0.38595715714492024,-0.3878307830783078
Norway,5120,0.9455731511116028,0.9457300901412964,0.9508644342422485,0.00015693902969360352,0.005291283130645752,1.0,-0.22119411941194117,-0.22119411941194117
Argentina,5619,0.9395081400871277,0.9396164417266846,0.943648099899292,0.00010830163955688477,0.004139959812164307,0.9999998807907104,-0.37057305730573054,-0.37057305730573054
Egypt,5279,0.15243303775787354,0.1645660698413849,0.31939780712127686,0.012133032083511353,0.16696476936340332,1.0,0.1576357635763576,-0.14928292829282924
Kosovo,11491,0.5212052464485168,0.5327355265617371,0.6404737830162048,0.011530280113220215,0.11926853656768799,1.0,0.10364236423642363,0.10401440144014398
Canada,2710,5.633834007312544e-05,5.66204653296154e-05,0.0003226172411814332,2.8212525648996234e-07,0.00026627889019437134,1.0,-0.12816081608160815,-0.1333093309330933
Moldova,16772,0.022191626951098442,0.02264726161956787,0.059480439871549606,0.000455634668469429,0.037288814783096313,0.9999998807907104,0.001968196819681968,0.012037203720372036
India,2634,0.4485021233558655,0.4759807288646698,0.5877729654312134,0.02747860550880432,0.1392708420753479,0.9999999403953552,-0.09820582058205819,-0.09928592859285927
Norway,5120,0.00047829648246988654,0.00047850984265096486,0.003516394877806306,2.1336018107831478e-07,0.0030380983371287584,1.0,0.1311131113111311,0.1303090309030903
India,2634,0.9998471736907959,0.9998471736907959,0.9998472929000854,0.0,1.1920928955078125e-07,0.9999999403953552,,-0.26226222622262224
Germany,2762,0.4008166491985321,0.43162408471107483,0.5679693222045898,0.030807435512542725,0.16715267300605774,0.9999998807907104,-0.30745874587458744,-0.31012301230123007
India,2634,0.9993937015533447,0.9993937015533447,0.9993940591812134,0.0,3.5762786865234375e-07,0.9999999403953552,,-0.3112511251125112
Iran,4238,0.9983843564987183,0.9983843564987183,0.9983878135681152,0.0,3.4570693969726562e-06,1.0,-0.12011958873902545,-0.4914251425142514
India,2634,0.9992475509643555,0.9992475509643555,0.9992480874061584,0.0,5.364418029785156e-07,0.9999999403953552,,-0.3383738373837384
Japan,2900,0.840938925743103,0.8432015776634216,0.8664892315864563,0.0022626519203186035,0.02555030584335327,0.9999998807907104,-0.5342454245424542,-0.5342454245424542
Poland,3735,0.9999722242355347,0.9999722242355347,0.9999722242355347,0.0,0.0,1.0,,-0.32884488448844884
Serbia,7238,0.0002944777370430529,0.0002927230088971555,0.0010405798675492406,-1.7547281458973885e-06,0.0007461021305061877,1.0000001192092896,-0.4440924092409241,0.4483768376837683
Canada,2710,0.030256032943725586,0.030960818752646446,0.07863209396600723,0.0007047858089208603,0.04837606102228165,1.0,0.5525112511251123,-0.17088508850885087
India,2634,0.9926391839981079,0.9926395416259766,0.9926998019218445,3.5762786865234375e-07,6.0617923736572266e-05,0.9999999403953552,-0.2571092535855085,-0.257053705370537
Syria,7795,0.9953052997589111,0.9953054189682007,0.9953355193138123,1.1920928955078125e-07,3.0219554901123047e-05,1.0000001192092896,-0.25123692212326737,-0.2504290429042904
Portugal,5978,0.9882652759552002,0.9882659316062927,0.9884294271469116,6.556510925292969e-07,0.00016415119171142578,0.9999998807907104,-0.26940698183322254,-0.2694869486948695
Austria,5118,0.04005655646324158,0.041627880185842514,0.11201342195272446,0.0015713237226009369,0.07195686548948288,0.9999998807907104,0.5232403240324032,0.44638463846384635
Singapore,5264,0.0022348954807966948,0.0022820166777819395,0.01211373507976532,4.712119698524475e-05,0.009878839366137981,1.0000001192092896,0.17755775577557753,0.17816981698169812
Philippines,5137,0.9967101812362671,0.9967101812362671,0.9967219233512878,0.0,1.1742115020751953e-05,1.0,-0.042753948816707674,-0.03702370237023701
Romania,6339,0.999768078327179,0.999768078327179,0.999768078327179,0.0,0.0,0.9999999403953552,,-0.37059705970597057
Mexico,3290,0.005241038277745247,0.005300371441990137,0.020062312483787537,5.933316424489021e-05,0.01482127420604229,0.9999999403953552,0.01933999201926502,0.016129612961296128
Germany,2762,0.999734103679657,0.999734103679657,0.9997342228889465,0.0,1.1920928955078125e-07,0.9999998807907104,,-0.5231683168316831
India,2634,0.9999041557312012,0.9999041557312012,0.9999041557312012,0.0,0.0,0.9999999403953552,,-0.27319095824649203
Malaysia,6027,0.9945337772369385,0.9945340156555176,0.9945845007896423,2.384185791015625e-07,5.072355270385742e-05,1.0,-0.32719068221820513,-0.3271647164716471
Switzerland,5288,0.0018023480661213398,0.0018068146891891956,0.012890730053186417,4.466623067855835e-06,0.011088382452726364,1.0,0.004104410441044104,0.0033243324332433237
Yemen,13968,0.15740078687667847,0.22722257673740387,0.4535932242870331,0.0698217898607254,0.2961924374103546,1.0,0.4079087908790878,0.4079087908790878
India,2634,0.9998946189880371,0.9998946189880371,0.9998947381973267,0.0,1.1920928955078125e-07,0.9999999403953552,,-0.31867577963837845
Canada,2710,0.9999829530715942,0.9999829530715942,0.9999829530715942,0.0,0.0,1.0,,-0.24662754150548113
Japan,2900,0.9979871511459351,0.9979871511459351,0.9979937076568604,0.0,6.556510925292969e-06,0.9999998807907104,-0.3219086856201831,-0.32034803480348034
Iran,4238,0.22682636976242065,0.26689407229423523,0.451630562543869,0.040067702531814575,0.22480419278144836,1.0,0.12274827482748274,-0.03821182118211821
Poland,3735,0.007997223176062107,0.008078370243310928,0.05509968101978302,8.114706724882126e-05,0.04710245877504349,1.0,0.24420042004200418,0.24420042004200418
France,2605,0.09030618518590927,0.09637477993965149,0.24294665455818176,0.006068594753742218,0.1526404619216919,0.9999998807907104,0.3148394839483948,0.31365136513651365
Finland,6435,0.9994407296180725,0.9994407296180725,0.9994410872459412,0.0,3.5762786865234375e-07,1.000000238418579,,-0.49411341134113407
Italy,3304,0.00010820125316968188,0.00010822372132679448,0.0007967439596541226,2.246815711259842e-08,0.0006885427283123136,0.9999998807907104,0.09821782178217821,0.10017401740174016
Spain,3577,0.3455660939216614,0.3684460520744324,0.5433598160743713,0.022879958152770996,0.19779372215270996,1.0000001192092896,-0.37707770777077704,-0.3777257725772577
Uzbekistan,17065,0.38174253702163696,0.4574209451675415,0.6205204725265503,0.07567840814590454,0.23877793550491333,0.9999999403953552,0.38285028502850277,-0.27005100510051
Italy,3304,0.9715393781661987,0.9715650081634521,0.9729551076889038,2.562999725341797e-05,0.0014157295227050781,0.9999998807907104,-0.2597179717971797,-0.2597179717971797
